title,artist,genre,bpm,energy,dance
Dinamo,Droplex,techno,128.0,0.741,0.799
Headhunter V1.0,Front 242,techno,123.03,0.887,0.846
Find You,Zedd,techno,127.971,0.783,0.53
Crawler,Joyhauser,techno,132.008,0.971,0.704
Your Love (9PM) - Tiësto Remix,ATB,techno,128.013,0.914,0.689
Bad Boy,Cascada,techno,139.991,0.978,0.666
Fool's Paradise - Joris Voorn Remix,Mees Salomé,techno,123.99,0.677,0.71
The Phoenix,Alex Stein,techno,130.004,0.711,0.699
A Time To,Giorgia Angiuli,techno,121.011,0.728,0.606
9Pm (Till I Come),ATB,techno,130.218,0.941,0.672
Drain,Agents Of Time,techno,125.007,0.777,0.716
Rhapsody,Paul van Dyk,techno,127.99,0.941,0.446
Sunny - Summer Vibe Mix,Blank & Jones,techno,113.995,0.693,0.824
夏色のナンシー,Yu Hayami,techno,146.903,0.762,0.754
Sgadi Li Mi,Charlotte de Witte,techno,135.009,0.94,0.765
Another Night,Real McCoy,techno,125.983,0.882,0.813
Evacuate The Dancefloor,Cascada,techno,127.029,0.702,0.762
Ecuador - Original Radio Edit,Sash!,techno,132.885,0.888,0.591
Nexus Point,Talla 2XLC,techno,139.999,0.96,0.374
Devil Dance,Alignment,techno,140.006,0.982,0.603
All The Dreams We Shared (Karl8 x Andrea Monta Rework),Talla 2XLC,techno,123.818,0.714,0.542
"Ich, Nemo",U96,techno,129.999,0.825,0.498
大スキ!,Ryoko Hirosue,techno,101.491,0.903,0.719
Ecstasy - Morten Granau Remix,ATB,techno,137.991,0.851,0.687
Rave The Planet,A*S*Y*S,techno,133.007,0.957,0.705
Fragile,Corvad,techno,125.006,0.845,0.852
Get Low (With Zedd),Zedd,techno,108.0,0.926,0.726
Further - Hidden Empire Remix,Rafael Cerato,techno,122.007,0.686,0.804
Bridges In The Sky (feat. Maurits Colijn),Colyn,techno,122.988,0.729,0.751
Rock It,Rafael Cerato,techno,123.006,0.743,0.803
You're Toxic,Deborah de Luca,techno,134.995,0.908,0.786
Midnight,Sian,techno,120.01,0.895,0.795
Apollo - Original Mix,Charlotte de Witte,techno,138.008,0.855,0.742
Flying Octopus,Reinier Zonneveld,techno,131.035,0.968,0.643
All The Little Things - Undercatt Remix,Giorgia Angiuli,techno,123.001,0.772,0.72
On The Beach - Kryder Remix,York,techno,123.988,0.899,0.565
The Stardust Memory,Kyoko Koizumi,techno,143.318,0.698,0.623
Doppler,Charlotte de Witte,techno,134.986,0.713,0.801
Revive My Light,Talla 2XLC,techno,137.985,0.997,0.518
You Inspire Me,Giorgia Angiuli,techno,128.983,0.876,0.56
Bora! Bora! Bora!,Scooter,techno,139.926,0.926,0.664
Polina,Agents Of Time,techno,124.556,0.635,0.761
Walking Away,Mind Against,techno,119.995,0.519,0.636
What Is Fight Club?,The Dust Brothers,techno,96.288,0.156,0.574
Fracture,Zimmz,techno,127.0,0.64,0.752
Mumbai,Alexander Alar,techno,121.999,0.818,0.755
Rhythm Is a Dancer (12'' Version),SNAP!,techno,124.254,0.869,0.767
Time To Move On,Hozho,techno,126.989,0.697,0.743
Unstable Gravity Alert,Colyn,techno,123.008,0.717,0.808
System,Massano,techno,122.005,0.657,0.742
Free - HOSH Edit,Tone Depth,techno,121.991,0.632,0.681
Minimal,Deborah de Luca,techno,133.984,0.769,0.723
"Outomorrow - Anyma, Kevin de Vries Remix",KAS:ST,techno,125.992,0.82,0.679
Obnoxious Desire,Colyn,techno,123.995,0.485,0.746
Philophobia,Hozho,techno,127.01,0.471,0.801
About My Dreams,Stephan Jolk,techno,126.007,0.826,0.594
"Kernkraft 400 - DJ Gius Mix, Radio Edit",Zombie Nation,techno,139.983,0.528,0.714
Silent - Original Mix,Hozho,techno,126.998,0.703,0.8
029,The Reason Y,techno,132.994,0.964,0.713
渚のはいから人魚,Kyoko Koizumi,techno,154.866,0.905,0.727
Construção - L_cio & K_Ri Version,L_cio,techno,126.007,0.653,0.68
優しい雨,Kyoko Koizumi,techno,75.728,0.439,0.543
なんてったってアイドル,Kyoko Koizumi,techno,165.855,0.97,0.588
学園天国,Kyoko Koizumi,techno,175.724,0.969,0.445
Taxi nach Paris - Fabelwelt Radio Edit,The Disco Boys,techno,123.058,0.64,0.727
"Surprise Me, I'm Surprised Today",Nina Kraviz,techno,134.998,0.373,0.678
Floyd,Avoure,techno,119.991,0.722,0.756
Fool's Paradise,Mees Salomé,techno,121.015,0.678,0.696
Running High,Khainz,techno,121.995,0.809,0.771
"The Power (7"" Version)",SNAP!,techno,108.891,0.878,0.747
Ecstasy,ATB,techno,130.009,0.878,0.658
Starboy,Goom Gum,techno,121.994,0.682,0.798
Cosmic Error - Original Mix,Matteo Vitanza,techno,132.993,0.832,0.694
A Declaration of Love,Stephan Jolk,techno,126.0,0.676,0.66
Resistance,Lilly Palmer,techno,133.011,0.872,0.617
Waterfall,Neelix,techno,138.037,0.597,0.828
India,EarthLife,techno,124.999,0.56,0.788
Tokyo,Alexander Alar,techno,122.003,0.853,0.789
Everytime We Touch - Nightcore & KYANU Edit,Cascada,techno,177.641,0.962,0.517
Raver's heart,AIROD,techno,139.998,0.752,0.754
Yeke Yeke - Radio Edit,Stylo,techno,121.968,0.819,0.724
Wait For You,Colyn,techno,123.997,0.792,0.803
Kali,Charlotte de Witte,techno,138.008,0.971,0.775
Britannia,Undercatt,techno,125.004,0.645,0.806
Don't Loose Control,Cosmic Boys,techno,128.992,0.883,0.789
Arkenstone - Edit,Cosmic Boys,techno,130.004,0.926,0.758
BLOT! - Ruminate,BLOT!,techno,105.004,0.8,0.8
YAMAZAKURA,Taeko Onuki,techno,143.891,0.231,0.673
The Outsiders - T78 Remix,Christian Cambas,techno,126.992,0.904,0.851
Hiding,Hidden Empire,techno,125.002,0.696,0.746
Happiness,Tomcraft,techno,123.913,0.841,0.636
Postquam,Vanita,techno,124.019,0.808,0.635
Lost Soul,Deniz Koyu,techno,125.007,0.877,0.567
Driving Mad,Carbon,techno,127.015,0.836,0.8
Colonia,Space 92,techno,131.998,0.969,0.67
For Every Forever,Mathame,techno,128.034,0.537,0.713
Move Your Body To The Beat,Reinier Zonneveld,techno,133.004,0.828,0.866
Strawberry Time (オリジナル・カラオケ),Seiko Matsuda,techno,133.059,0.88,0.613
Hear Me Out,Cosmic Gate,techno,122.97,0.894,0.524
Freedom - Original Mix,Mind Against,techno,121.999,0.785,0.658
Trojan Love - Original Club Mix,Definition,techno,124.006,0.524,0.653
Bang Bang,Neelix,techno,140.011,0.71,0.685
ACIIID - Kryder x Benny Benassi Remix,MOGUAI,techno,126.998,0.96,0.593
The Robots - 2009 Remaster,Kraftwerk,techno,115.023,0.765,0.806
Sweet Dreams,La Bouche,techno,133.713,0.956,0.656
The Awakening - 2020 Edit,York,techno,120.013,0.87,0.848
My Sweet Home,Kyoko Koizumi,techno,132.984,0.735,0.599
Captain Jack - Short Mix,Captain Jack,techno,149.875,0.999,0.667
The Model - 2009 Remaster,Kraftwerk,techno,123.602,0.683,0.708
Ein ganz normaler Atze,Die Atzen,techno,134.987,0.633,0.93
Nothing to Hide,Cosmic Gate,techno,122.998,0.723,0.557
Analogy,Stephan Jolk,techno,123.005,0.617,0.75
Dubai - Original Mix,Alexander Alar,techno,123.004,0.689,0.738
The Door,Space 92,techno,131.008,0.958,0.776
Resolve,Colyn,techno,123.015,0.555,0.781
Skyscrapers - Hi-Lo Remix,Nina Kraviz,techno,132.011,0.828,0.741
Reality,Cosmic Boys,techno,129.982,0.797,0.75
All I Want (feat. Goatchy),Tube & Berger,techno,123.991,0.722,0.605
H.O.P.E.,Hozho,techno,127.026,0.474,0.712
UFO Death Cult,Brennen Grey,techno,129.976,0.882,0.637
Artefact,Paul van Dyk,techno,128.018,0.975,0.459
Pulses,Agents Of Time,techno,125.004,0.575,0.772
Mr. Vain,Culture Beat,techno,132.871,0.996,0.676
In Between,Schiller,techno,119.965,0.617,0.605
For An Angel - PVD Angel In Heaven Radio Edit,Paul van Dyk,techno,138.223,0.982,0.668
Einatmen - Kalte Liebe Remix,giovanni carozza,techno,144.012,0.996,0.56
Where You Belong - Poolside House Mix,Blank & Jones,techno,124.986,0.5,0.737
Never Stop That Feeling 2001 - Video Cut,Mark Oh,techno,139.97,0.983,0.694
Mars,Vilas Monnappa,techno,128.009,0.854,0.801
Maaya,Kohra,techno,120.003,0.812,0.668
Lego,Adam Ten,techno,120.01,0.654,0.81
Adrenaline,AIROD,techno,133.99,0.766,0.704
Pragmatic,Zimmz,techno,126.998,0.921,0.685
Fuckin Clown - Stephen Advance 2012 Remix,David Temessi,techno,128.03,0.838,0.781
Who Is Tyler Durden?,The Dust Brothers,techno,110.93,0.389,0.722
Warsaw - Original Mix,Alexander Alar,techno,122.007,0.964,0.699
Burn Dem Bridges,Skin On Skin,techno,137.979,0.837,0.713
Missing Channel - Original Mix,Charlotte de Witte,techno,139.999,0.66,0.709
Addicted To A Memory,Zedd,techno,128.008,0.762,0.66
艶姿ナミダ娘,Kyoko Koizumi,techno,147.758,0.826,0.76
KL427,Colyn,techno,124.001,0.746,0.781
Realities,Hozho,techno,127.009,0.499,0.788
Welcome To London,Charlie Sparks (UK),techno,144.995,0.964,0.596
All Around Us,Neelix,techno,139.991,0.563,0.75
Elara - Original Mix,Hozho,techno,127.01,0.62,0.778
Can't Take It,AKKI (DE),techno,128.011,0.609,0.726
Dance With Me - Kölsch Remix,Kevin de Vries,techno,128.005,0.709,0.705
Exploration of Space,Cosmic Gate,techno,138.043,0.912,0.631
Deep Down Below - Video Edit,Rmb,techno,136.011,0.892,0.6
This One - Extended Mix,Dennis Sheperd,techno,124.006,0.641,0.715
Inhale,Duke Dumont,techno,118.048,0.814,0.741
VTOPIA,KAS:ST,techno,128.01,0.787,0.62
EAR2,Vilas Monnappa,techno,130.0,0.646,0.675
Insane,Maksim Dark,techno,124.996,0.555,0.808
The Power,SNAP!,techno,108.896,0.729,0.752
Tempter,Goom Gum,techno,122.015,0.739,0.729
Time Moves On - Doctor Dru Remix,Brigado Crew,techno,124.006,0.729,0.712
Odyssey,Massano,techno,121.982,0.706,0.662
Inside My Head,AKKI (DE),techno,129.995,0.943,0.704
Under the Moon,Claptone,techno,121.002,0.746,0.618
Rebirth,Teenage Mutants,techno,130.996,0.893,0.778
Dance Or Die,Matt Sassari,techno,129.006,0.834,0.797
Run Away,Real McCoy,techno,130.947,0.924,0.721
Contact - Vengaboys Short Remix,Brooklyn Bounce,techno,136.477,0.899,0.476
Odyssey to Anyoona - Wehbba Remix,Jam & Spoon,techno,132.013,0.925,0.516
Flamingo,Blank & Jones,techno,109.976,0.556,0.811
Reachers Of Civilisation - AVIRA & Nourey's Unplugged Remix,York,techno,121.02,0.622,0.688
Poison Lips,Vitalic,techno,126.321,0.918,0.63
Irreversible,Matchy,techno,122.015,0.696,0.823
快盗ルビイ(小泉今日子 & 大滝詠一デュエット・ヴァージョン),Kyoko Koizumi,techno,117.572,0.622,0.529
Solid Stigma,Angerfist,techno,94.983,0.988,0.372
More And More - Single Version,Captain Hollywood Project,techno,125.862,0.847,0.661
Mayday,NRG,techno,144.984,0.767,0.772
Ready Or Not - Radio Edit,Cascada,techno,145.014,0.988,0.627
Lalala Girl - Short Version,Paffendorf,techno,139.001,0.884,0.611
Move Your Body (Elevation) [Club Mix],Xpansions,techno,121.97,0.76,0.709
Stay - Acoustic,Zedd,techno,100.06,0.574,0.625
Freedom of Expression - Dark Acid Mix,A*S*Y*S,techno,132.019,0.917,0.7
魔女,Kyoko Koizumi,techno,108.991,0.658,0.81
Console,Zimmz,techno,126.995,0.649,0.63
Madan,Stylo,techno,121.973,0.815,0.756
Letting Go,Thomas Gold,techno,127.994,0.62,0.464
Uplift,Rafael Cerato,techno,124.003,0.887,0.774
The Future,Tube & Berger,techno,123.033,0.603,0.759
Sirens of Love,Paradoks,techno,185.984,0.833,0.655
HOAX,Angerfist,techno,177.989,0.994,0.304
Human,Jay Lumen,techno,130.006,0.909,0.715
Mountains of Es Cubells,Magdalena,techno,119.997,0.85,0.676
Asura,Charlotte de Witte,techno,136.014,0.902,0.731
Adelante,Sash!,techno,136.006,0.985,0.715
Bring Me Up,BEC,techno,133.988,0.837,0.848
I Go Out - 2020 Rework,Deborah de Luca,techno,128.015,0.777,0.755
Mercury - Original Mix,Charlotte de Witte,techno,135.018,0.91,0.593
迷宮のアンドローラ,Kyoko Koizumi,techno,147.78,0.859,0.641
Nocturne,Tiger Stripes,techno,134.99,0.837,0.572
Niceto,Dj Promo,techno,82.853,0.553,0.753
Voile,Avoure,techno,124.0,0.589,0.599
Vesperi,Joyhauser,techno,133.999,0.94,0.597
Shadows,Teenage Mutants,techno,131.013,0.904,0.677
MAN HUMAN(DEVILMAN crybaby Ver.),Denki Groove,techno,133.325,0.974,0.715
Ecstasy,Birat Bitz,techno,128.013,0.779,0.549
Aposch,Goom Gum,techno,119.991,0.946,0.787
Stay The Night - Featuring Hayley Williams of Paramore / DJ Snake Remix,Zedd,techno,127.989,0.751,0.821
U,Avoure,techno,122.987,0.649,0.655
Himalayas,Alexander Alar,techno,121.998,0.846,0.687
COL,Circle of Life,techno,122.985,0.525,0.72
Antares,Rokazer,techno,120.016,0.823,0.67
Renascence,Can Durmus,techno,123.012,0.723,0.786
Sense of Wonder,Paradoks,techno,124.006,0.93,0.61
Get A Way,Maxx,techno,132.999,0.864,0.852
The Voodoo Babe,Matt Sassari,techno,125.975,0.855,0.823
You Made Me Like This,Hozho,techno,127.003,0.672,0.805
Put A Record On,Matt Sassari,techno,125.016,0.925,0.823
The Fall (Tritonia 399),Dennis Sheperd,techno,125.98,0.809,0.597
Rebellion (Bingo Bango Remix),Neelix,techno,137.987,0.859,0.633
The Light,Cosmonov,techno,128.004,0.916,0.812
Hey St. Peter (Radio Edit),The Disco Boys,techno,129.978,0.858,0.604
Break Of Dawn - Original Mix,Rhythm On The Loose,techno,125.878,0.832,0.564
Beatbox Rocker - Short,Westbam/ML,techno,131.533,0.541,0.836
Done With Love,Zedd,techno,127.875,0.759,0.579
365 - Zedd Remix,Zedd,techno,124.019,0.595,0.784
Letters - NTO Remix,KAS:ST,techno,119.362,0.56,0.493
Eternal Roamer,ENØS,techno,124.986,0.831,0.753
Sinematic,Zimmz,techno,127.001,0.676,0.662
The Future Is The Past,Colyn,techno,126.041,0.817,0.747
Risin' to the Top,Blank & Jones,techno,91.986,0.517,0.746
Hell on Earth,KAS:ST,techno,135.96,0.897,0.532
Encore Une Fois - Future Breeze Edit,Sash!,techno,132.687,0.925,0.663
Don't Look Back,Lilly Palmer,techno,133.995,0.91,0.687
The Fall,Dennis Sheperd,techno,125.98,0.811,0.59
Children - Extended Mix,Deborah de Luca,techno,134.973,0.755,0.631
The Other Side,Angerfist,techno,160.044,0.928,0.366
Movement of Whale,SevenDoors,techno,122.004,0.523,0.653
ハイスクールララバイ,Imo-Kin Trio,techno,155.498,0.862,0.734
Emphasis - Sandro Galli Remix,Josement,techno,129.994,0.897,0.57
Comforting Evil,Nosferatu,techno,97.537,0.972,0.619
Capumcap,Nightmares On Wax,techno,180.074,0.407,0.595
Everybody (All Over The World) - Dance Version,FPI Project,techno,121.974,0.842,0.778
Daisy,Zedd,techno,112.067,0.598,0.586
Magnolia,Mees Salomé,techno,120.989,0.375,0.787
In Your Eyes,Massano,techno,121.989,0.672,0.712
Ghasia,SOEL,techno,125.005,0.892,0.722
Yellow,Khen,techno,121.997,0.867,0.809
Duality,Paul van Dyk,techno,136.007,0.912,0.486
Jack's Smirking Revenge,The Dust Brothers,techno,150.01,0.269,0.441
White Desert,Pysh,techno,124.995,0.493,0.726
The Sun,Neelix,techno,137.987,0.871,0.408
Purple Widow,Nico Moreno,techno,145.014,0.978,0.594
Liquid Code,Louis & Clark,techno,122.016,0.657,0.787
Tokai,Taeko Onuki,techno,98.303,0.753,0.616
Blossom,Stephan Jolk,techno,124.0,0.759,0.718
Need U (100%) (feat. A*M*E) - Radio Edit,Duke Dumont,techno,124.031,0.848,0.67
Real Life - Murdock Remix,Duke Dumont,techno,172.025,0.95,0.512
Hunger For Your Vibe - Moonwalk Remix,Arm In Arm,techno,122.997,0.872,0.791
Follow You Anywhere,Cosmic Gate,techno,123.982,0.869,0.581
Chaiyya Chaiyya,Talla 2XLC,techno,136.028,0.952,0.663
See You In Hell,6EJOU,techno,179.993,0.957,0.593
What Happened,Angerfist,techno,189.92,0.991,0.409
Diss Is Nice,Die Atzen,techno,124.006,0.807,0.856
Kick & Loud,GEISHA GIRLS,techno,100.907,0.673,0.795
Another World - Extended Mix,DJ Shog,techno,138.017,0.796,0.598
Candyman,Zedd,techno,149.945,0.864,0.572
Tajna,Denis Horvat,techno,120.008,0.75,0.505
Melt,Woo York,techno,125.998,0.438,0.826
Galaxy,Paul van Dyk,techno,138.023,0.937,0.618
CSE,Reinier Zonneveld,techno,133.017,0.932,0.753
私の16才,Kyoko Koizumi,techno,132.905,0.781,0.743
Sveva,Malandra Jr.,techno,122.001,0.459,0.872
Transmission,Zedd,techno,99.995,0.874,0.54
Listen To Me,Lilly Palmer,techno,128.007,0.932,0.777
Polo Nord - Original Mix,Opposite Ways,techno,123.021,0.663,0.742
Wolves & Angels - Senses Of Mind Remix,GNTN,techno,123.993,0.824,0.797
まっ赤な女の子,Kyoko Koizumi,techno,148.728,0.75,0.778
See The Light,Neelix,techno,137.979,0.87,0.69
Relax (Your Mind),Blank & Jones,techno,106.486,0.593,0.544
Dear Jessie,Rollergirl,techno,135.023,0.9,0.786
What It Feels Like,Thomas Gold,techno,128.123,0.85,0.604
Bad Boy - KYANU Remix,Cascada,techno,149.973,0.74,0.514
大スキ! - original version,Ryoko Hirosue,techno,101.456,0.918,0.72
Fire Wire - Club Mix,Cosmic Gate,techno,137.996,0.956,0.791
When The Children Cry (Radio Cut),Mark Oh,techno,139.984,0.92,0.476
Love Is Everywhere (New Location) - Original Mix,Westbam/ML,techno,133.333,0.666,0.722
Fight With Anger - Radio Edit,Angerfist,techno,89.954,0.969,0.552
Illuzion,Vilas Monnappa,techno,126.006,0.767,0.829
Brutalism,Woo York,techno,123.982,0.827,0.438
Anemoia,Analog Context,techno,124.001,0.869,0.771
Pretty Green Eyes - Radio Edit,Ultrabeat,techno,139.993,0.775,0.553
Closer,Mind Against,techno,120.01,0.633,0.591
Ardha Nari Feat. Sazin,Dizharmonia,techno,124.008,0.463,0.783
Atlas,Space 92,techno,131.994,0.952,0.727
Everytime We Touch - Fallen Superhero Remix,Cascada,techno,150.089,0.971,0.61
Imprint of Pleasure,Tube & Berger,techno,122.061,0.615,0.806
Solaris - Undercatt Remix,Moonwalk,techno,124.012,0.633,0.767
Warpath Ahead Of Me,WNDRLST,techno,150.018,0.97,0.562
Avalon,Talla 2XLC,techno,138.022,0.986,0.444
Superhuman - Original Mix,Hixxy,techno,169.949,0.903,0.573
Kiss Me,E-Rotic,techno,140.014,0.949,0.621
Das Boot 2017 - Tonenation Club Mix,U96,techno,127.997,0.641,0.566
Redemption 2.0 - Radio Version,Rmb,techno,145.013,0.843,0.57
Let the Beat Control Your Body,Brodinski,techno,126.022,0.974,0.75
The Acid - Original Version,A*S*Y*S,techno,130.008,0.976,0.779
Om Namah Shivaya,Birat Bitz,techno,107.696,0.738,0.594
Neverland,Rafael Cerato,techno,125.003,0.672,0.77
We Are,Goom Gum,techno,122.015,0.893,0.67
My Dark Materials,Christopher Coe,techno,125.997,0.848,0.727
202x,Ilija Djokovic,techno,130.002,0.93,0.652
R3VOLUTION,Angerfist,techno,180.09,0.979,0.422
History,Neelix,techno,137.988,0.95,0.43
Open Your Mind,Goom Gum,techno,121.982,0.858,0.731
Medulla Oblongata,The Dust Brothers,techno,148.193,0.417,0.414
Durch die Nacht,Sylvie Maziarz,techno,140.026,0.898,0.498
Kindness - Ann Clue Remix,Giorgia Angiuli,techno,120.013,0.355,0.925
It's A Lot,Goom Gum,techno,120.006,0.807,0.732
The Mantra,Morttagua,techno,123.991,0.829,0.665
Better Versions Of Myself,Thomas Gold,techno,148.03,0.709,0.66
Life,Definition,techno,122.99,0.59,0.598
Imagineering,Nightmares On Wax,techno,146.338,0.184,0.619
Exoplanet,Third Person,techno,124.015,0.887,0.756
"Who's to Say What's Real - Mind Against, Colyn Remix",KAS:ST,techno,122.994,0.584,0.758
All We Have Is Now,Just Her,techno,121.988,0.965,0.467
Elysium (I Go Crazy),Ultrabeat,techno,144.084,0.968,0.68
My Armour,York,techno,125.984,0.781,0.623
There's No One Left To Trust,Charlotte de Witte,techno,136.005,0.653,0.784
Errors on a Canvas,Hozho,techno,126.993,0.673,0.757
Everytime - 92 Sounds Remix,LTGTR,techno,123.999,0.785,0.698
Desire,Blank & Jones,techno,139.993,0.867,0.679
Kahana,Michael Forzza,techno,135.002,0.42,0.784
Centerfold,Captain Jack,techno,123.011,0.916,0.702
In the Ballroom,Jennifer Cardini,techno,110.011,0.448,0.815
Take U Back - Mad Dog Remix,Angerfist,techno,173.0,0.99,0.433
United (Single Long Version),Mark Oh,techno,129.972,0.866,0.537
Nightcrawler,Duke Dumont,techno,117.99,0.699,0.744
Lost At Sea,Zedd,techno,127.983,0.796,0.567
High Fly,Blank & Jones,techno,100.007,0.462,0.755
True Colors,Zedd,techno,126.023,0.794,0.568
Rigid - Kobosil 44 Rush Mix,Rosa Anschütz,techno,134.996,0.917,0.805
Makeup - Blazy Remix,Neelix,techno,139.999,0.548,0.569
Valkyrie,Opposite Ways,techno,124.982,0.675,0.652
Atomica - Yotto Remix,Jos & Eli,techno,121.984,0.456,0.725
Soul,Pomella,techno,127.982,0.921,0.569
Velocita' - Original mix,Massano,techno,127.001,0.717,0.611
Dragon of Eden - Original Mix,Kevin de Vries,techno,125.016,0.678,0.702
快盗ルビイ,Kyoko Koizumi,techno,117.751,0.507,0.513
Control Yourself,Hozho,techno,124.982,0.545,0.8
Revolta - Original Mix,Hozho,techno,126.984,0.711,0.719
Second Lives,Vitalic,techno,129.966,0.69,0.67
Dream Vision,Agents Of Time,techno,124.997,0.817,0.71
Adrenaline,Deborah de Luca,techno,130.011,0.935,0.765
Put A Record On - Shorter Edit,Matt Sassari,techno,124.995,0.916,0.85
"Everybody Be Somebody - Sharam Jey, Kolombo Remix",Ruffneck,techno,122.169,0.511,0.875
Indian Spirit,Blastoyz,trance,147.039,0.938,0.539
Mister Chung,Sajanka,trance,145.002,0.948,0.555
Sun Is Coming,Sajanka,trance,149.917,0.755,0.614
Adhana,Vini Vici,trance,138.052,0.992,0.593
Mandala,Blastoyz,trance,143.019,0.949,0.625
Free Tibet - Vini Vici Remix,Hilight Tribe,trance,103.495,0.947,0.382
Hijacked FM Station,KiLLATK,trance,180.036,0.977,0.537
Deep Jungle Walk,Astrix,trance,138.029,0.885,0.618
Interlude - Shapeless Remix,Blazy,trance,191.979,0.772,0.571
Galiya,Sajanka,trance,150.025,0.732,0.535
Purple Control,Sajanka,trance,150.006,0.942,0.647
Passion,Reality Test,trance,138.029,0.858,0.637
Ethnic Serenade,Sajanka,trance,169.985,0.807,0.576
Psy & Fly,Raz,trance,103.486,0.945,0.665
Oasis,Sajanka,trance,145.056,0.73,0.332
Mystical Electric,Sajanka,trance,148.001,0.871,0.649
Ritual,Tiësto,trance,114.996,0.726,0.647
Shankara,Hilight Tribe,trance,144.978,0.905,0.629
Tana Num 170bpm,Sajanka,trance,170.033,0.96,0.538
Pa Ma Garesa,Sajanka,trance,169.993,0.67,0.516
Om Bhur,Sajanka,trance,149.961,0.839,0.571
We Are Aliens - Original Mix,Talamasca,trance,142.007,0.907,0.646
Monks,Berg,trance,138.033,0.899,0.644
India,Fungus Funk,trance,145.999,0.966,0.66
Skydance,W&W,trance,75.108,0.895,0.377
Behind The Mask (Transmission 2022 Theme) [ASOT 1090],Daxson,trance,133.951,0.906,0.513
The Box (ASOT 1090),GXD,trance,133.965,0.946,0.366
Mr Toad (ASOT 1090),Paul Denton,trance,138.145,0.998,0.497
Connected (ASOT 1090),GXD,trance,134.988,0.878,0.479
Fable - Message Version,Robert Miles,trance,136.094,0.724,0.579
Sevilla,Henrique Camacho,trance,180.06,0.949,0.498
